visits,hits,pageviews,transactions,totalTransactionRevenue
4,40,32,1,89.96
2,13,12,1,20.98
1,19,15,1,32.39
24,171,119,2,100.7
1,17,15,1,22.59
2,20,16,1,84.17
7,54,41,1,1133.63
2,33,29,1,24.98
1,16,16,1,23.99
2,14,12,1,66.78
1,12,12,1,14.59
1,27,25,1,30.18
2,25,20,1,34.38
17,159,107,2,888.97
6,52,40,1,97.37
1,24,23,1,25.99
1,30,25,1,65.99
1,4,4,1,47.79
4,34,26,1,538.48
8,50,34,1,844.16
4,59,48,1,88.47
2,27,25,1,190.98
5,66,50,1,477.05
1,29,24,1,44.59
3,84,64,1,84.96
1,15,12,1,17.59
3,78,62,1,49.93
1,9,9,1,19.99
5,21,16,1,427.0
3,17,17,1,142.97
8,57,40,1,120.16
14,116,75,1,196.83
1,28,26,1,39.98
4,33,24,1,181.96
5,45,36,1,67.46
1,28,21,1,18.99
3,61,45,1,53.77
5,28,25,1,104.66
4,89,68,1,63.16
1,15,15,1,21.99
2,31,24,1,36.78
5,8,8,1,104.91
1,27,25,1,51.33
4,59,46,1,37.94
3,27,21,1,45.37
7,56,49,1,69.27
7,61,46,1,1309.2
2,23,18,1,51.98
1,12,12,1,14.9
5,30,26,1,39.41
1,16,14,1,19.19
8,33,26,1,60.93
2,30,22,1,44.98
1,15,13,1,68.99
2,46,40,1,93.88
1,12,10,1,10.99
8,68,50,2,539.1
3,36,30,1,160.37
1,28,25,1,21.59
2,26,23,1,21.98
5,41,31,1,346.75
7,43,30,1,914.25
4,20,17,1,51.47
1,15,13,1,374.85
2,20,16,1,18.78
2,34,30,1,31.98
6,68,57,1,83.12
2,19,14,1,57.74
1,21,19,1,77.99
4,23,19,1,160.16
1,23,19,1,631.75
1,14,14,1,51.79
3,31,23,1,32.97
1,32,31,1,22.59
4,27,23,1,34.14
9,61,42,1,770.7
1,30,25,1,16.99
1,22,20,1,221.7
6,55,46,1,88.34
4,40,31,1,122.95
1,12,11,1,18.59
1,19,17,1,219.7
5,63,54,1,210.53
5,68,48,1,728.38
6,50,39,1,386.93
2,22,18,1,35.78
1,18,14,1,75.99
2,11,11,1,528.8
2,51,46,1,32.18
8,77,54,1,116.62
3,26,19,1,29.97
2,34,24,1,46.77
2,35,31,1,40.98
2,31,24,1,55.38
4,36,25,1,171.56
1,14,14,1,51.79
1,25,22,1,25.99
1,11,11,1,602.65
1,17,15,1,27.19
6,45,38,1,84.94
2,32,27,1,38.98
2,22,17,1,87.98
5,139,101,1,99.15
3,46,32,1,13.48
1,14,12,1,82.39
4,111,81,1,52.97
2,16,14,1,121.98
1,19,16,1,43.99
2,56,52,1,26.98
3,29,22,1,54.37
1,15,13,1,138.0
16,132,95,1,222.97
1,17,15,1,7.0
6,57,47,1,2115.8
3,38,31,1,59.75
1,37,32,1,2007.6
1,16,14,1,56.99
7,104,81,1,91.77
1,26,19,1,25.99
1,36,27,1,23.99
2,36,29,1,46.77
1,17,15,1,24.99
3,82,61,1,24.97
1,15,13,1,24.99
1,18,17,1,61.99
1,10,9,1,59.99
4,29,24,1,36.94
15,91,64,1,1641.81
3,90,65,1,111.57
3,10,10,1,35.97
1,10,9,1,19.59
1,57,44,1,11.79
7,153,106,1,1243.85
10,69,49,1,203.1
2,49,41,1,66.9
9,88,66,1,283.7
5,57,45,1,72.46
4,9,9,1,16.47
1,17,15,1,80.5
7,66,53,1,263.6
8,84,65,1,46.49
4,34,26,1,41.95
6,61,44,1,93.74
1,18,15,1,22.99
2,29,23,1,68.58
1,26,24,1,57.99
4,24,22,1,88.46
4,68,53,1,129.95
4,50,34,1,72.95
5,41,35,1,58.46
2,19,15,1,34.38
2,20,18,1,125.98
2,11,11,1,59.38
7,9,9,1,73.94
5,47,35,1,82.94
3,33,26,1,173.97
11,65,51,1,286.81
5,37,30,2,714.95
11,110,80,1,211.51
11,81,61,1,198.42
2,46,37,1,34.98
2,25,21,1,56.98
3,46,33,1,24.78
1,10,10,1,21.99
4,86,72,1,42.95
1,13,11,1,27.99
3,27,20,1,78.17
3,15,15,1,318.84
2,46,38,1,116.64
7,66,49,1,202.88
4,47,34,1,73.36
1,15,13,1,77.9
3,48,38,1,22.97
1,12,11,1,38.8
7,23,21,1,203.94
11,55,46,1,296.69
3,55,24,1,134.97
4,49,36,1,245.08
3,38,29,1,31.38
2,46,42,1,49.98
3,32,26,1,137.97
2,15,12,1,49.95
2,35,32,1,53.98
3,36,31,1,47.97
5,65,47,1,37.19
1,18,18,1,19.99
1,60,39,1,27.39
2,19,15,1,703.0
1,16,14,1,82.19
4,22,18,1,116.77
1,17,17,1,47.79
1,10,9,1,45.99
1,43,30,1,28.99
6,66,47,1,216.36
5,42,36,1,114.75
8,55,43,1,43.45
2,17,14,1,70.58
1,22,16,1,14.99
1,14,13,1,27.99
4,59,50,2,705.78
1,20,17,1,816.1
1,22,20,1,83.99
1,12,11,1,24.99
2,69,53,1,17.97
1,21,18,1,22.99
1,13,12,1,60.99
1,9,9,1,283.72
7,38,30,1,147.92
4,22,18,1,109.96
2,51,36,1,40.97
1,26,24,1,11.19
4,43,34,1,13.47
1,19,18,1,19.99
1,12,11,1,52.99
1,21,19,1,85.99
20,169,116,1,987.3
4,44,33,1,90.34
1,20,16,1,63.99
1,26,21,1,84.99
5,86,65,1,40.36
1,17,15,1,39.38
4,59,40,1,90.55
2,26,24,1,82.9
3,41,33,1,57.97
1,12,12,1,61.99
1,18,15,1,49.79
1,16,13,1,43.99
7,166,114,1,271.92
1,19,17,1,82.99
3,47,33,1,41.97
1,36,29,1,23.59
1,33,29,1,99.99
6,64,42,1,189.89
4,33,30,1,82.96
1,16,13,1,22.19
2,20,16,1,93.9
4,56,39,1,113.54
3,29,21,1,55.29
10,85,60,2,254.63
1,30,25,1,47.95
6,11,11,1,1254.9
1,10,10,1,22.99
6,47,33,1,26.98
8,15,15,1,40.73
5,21,17,1,39.26
1,13,11,1,18.59
22,196,143,1,346.62
6,60,46,1,164.15
12,43,33,1,78.91
3,33,29,1,59.97
1,24,21,1,24.99
1,17,17,1,35.99
4,36,27,1,62.75
4,21,17,1,72.76
1,28,23,1,62.99
1,27,22,1,45.98
5,58,45,1,254.49
1,12,11,1,56.99
2,25,18,1,353.0
3,23,19,1,51.8
1,16,14,1,64.99
5,49,37,1,84.14
3,22,16,1,81.97
5,16,14,1,91.9
4,15,13,1,59.36
5,32,26,1,1360.0
8,74,51,2,214.12
12,110,84,1,172.73
1,16,14,1,18.99
1,25,19,1,46.79
2,25,20,1,29.78
6,48,36,1,124.88
2,48,36,1,118.38
4,46,35,1,58.58
4,32,24,1,23.73
3,34,30,3,187.77
3,61,51,1,53.97
1,11,11,1,24.19
1,28,25,1,63.99
3,49,39,1,128.97
2,36,31,1,45.95
4,99,75,1,42.95
2,16,12,1,42.98
2,39,35,1,62.98
1,15,15,1,24.99
2,14,12,1,37.98
2,18,14,1,36.98
1,19,16,1,47.79
1,37,35,1,37.0
1,16,15,1,26.99
2,19,15,1,59.38
7,39,31,1,169.93
4,42,35,1,144.96
1,17,15,1,31.39
2,37,34,1,30.96
2,28,24,1,37.98
2,33,25,1,44.18
3,48,39,1,44.97
1,17,15,1,14.39
2,16,15,1,48.58
4,47,37,1,66.95
6,8,8,1,1015.83
4,70,52,1,80.96
1,21,21,1,40.9
1,17,14,1,22.99
1,16,13,1,24.99
7,66,50,1,256.91
4,36,27,1,56.94
1,24,21,1,27.99
1,30,22,1,16.59
5,51,37,1,22.19
1,21,17,1,57.99
1,22,20,1,23.99
2,27,23,1,29.96
3,43,41,1,42.98
6,44,31,1,160.34
4,49,41,1,122.96
16,52,39,1,205.59
1,36,18,1,28.99
1,21,18,1,20.99
3,42,33,1,124.97
4,41,32,1,57.38
2,23,19,1,23.97
1,32,29,1,87.19
2,20,14,1,47.98
2,30,25,1,29.98
6,92,64,1,130.45
2,34,32,2,122.98
4,59,47,1,48.95
3,50,35,1,48.97
4,73,54,1,42.33
1,36,26,1,61.99
3,40,31,1,61.94
6,40,30,1,221.94
1,27,24,1,23.19
1,39,34,1,23.99
1,19,17,1,13.99
1,26,22,1,49.59
2,26,22,1,39.38
1,21,19,1,31.39
1,33,26,1,56.98
1,31,29,1,21.99
4,75,51,1,254.56
16,111,80,5,145.7
1,17,17,1,134.85
2,35,28,2,43.18
2,16,16,1,17.98
3,42,33,1,38.98
1,15,13,1,58.99
2,35,28,1,90.98
3,52,41,1,91.97
1,18,18,1,24.99
1,13,12,1,25.99
1,22,19,1,22.19
2,83,63,1,92.98
2,31,23,1,51.94
2,30,22,1,105.98
1,18,15,1,17.99
2,20,18,1,30.98
3,71,57,1,71.17
4,42,34,1,20.49
1,21,19,1,20.59
4,111,85,1,117.12
2,29,22,1,23.98
1,16,14,1,23.59
1,17,17,1,23.99
4,43,30,1,62.96
4,40,32,1,191.77
2,22,18,1,30.98
2,25,20,1,28.38
1,30,28,1,25.19
2,24,20,1,46.98
3,79,57,1,34.37
3,35,29,1,43.17
1,24,22,1,25.99
3,51,43,1,53.77
1,11,11,1,68.99
3,41,26,1,85.78
1,15,14,1,44.99
3,43,38,3,47.57
1,31,21,1,43.99
1,23,20,1,21.99
12,87,57,1,69.92
3,41,32,1,19.37
1,29,26,1,34.5
1,31,26,1,81.99
1,21,18,1,52.79
1,66,53,1,75.39
3,42,30,1,98.97
2,25,22,1,37.98
2,17,17,1,35.98
2,41,33,1,31.78
13,73,57,1,829.35
1,26,18,1,48.79
2,34,25,1,93.14
5,51,36,1,67.72
4,17,15,1,107.96
4,35,31,1,98.96
3,54,25,1,183.8
2,19,15,1,199.88
1,20,16,1,18.99
1,14,11,1,127.99
3,25,22,1,44.17
1,16,14,1,59.99
1,33,28,1,51.79
1,15,13,1,21.99
1,17,17,1,21.99
2,82,59,1,115.98
12,98,73,1,545.75
4,12,12,1,52.77
2,27,23,1,80.98
6,64,52,1,195.93
4,46,33,1,68.96
1,19,17,1,22.99
2,35,24,1,185.97
2,27,23,1,97.58
1,39,30,1,20.99
2,33,25,1,114.8
3,30,24,1,106.94
7,64,49,1,77.14
1,16,13,1,28.99
6,80,70,1,83.94
2,28,24,1,101.93
1,17,15,1,17.59
5,46,42,1,135.95
2,19,15,1,42.98
1,22,16,1,68.99
2,27,23,1,33.98
1,29,13,1,20.99
3,59,42,1,61.76
1,15,13,1,102.99
2,15,13,1,32.18
2,27,23,1,59.98
2,23,19,1,32.18
1,13,13,1,267.78
3,26,23,1,43.97
1,16,14,1,19.99
2,22,20,1,34.78
1,29,26,1,20.19
1,16,14,1,61.99
25,154,105,1,588.87
2,24,20,1,98.58
2,20,16,1,43.98
1,18,15,1,20.99
3,30,26,1,44.17
1,12,10,1,45.79
3,86,68,1,39.37
23,195,149,2,681.4
1,20,15,1,61.99
4,44,36,1,18.16
6,93,68,1,104.33
2,45,37,1,10.98
2,64,48,1,36.98
1,15,13,1,20.99
4,68,44,1,69.36
1,15,13,1,7003.5
3,13,13,1,36.98
3,28,23,1,55.97
2,49,41,1,82.98
2,31,25,1,77.76
2,15,13,1,121.98
5,65,45,1,92.92
1,13,11,1,18.99
10,124,93,2,126.89
4,45,33,1,56.56
7,68,52,1,36.21
2,17,16,1,32.98
2,25,21,1,29.98
1,14,11,1,20.99
2,32,26,1,82.98
3,73,50,1,179.15
2,37,28,1,34.38
1,26,22,1,24.99
3,69,49,1,42.97
3,35,29,1,124.96
1,15,13,1,62.99
1,13,11,1,6.5
2,21,16,1,67.36
1,17,15,1,47.79
1,19,17,1,25.99
6,49,36,1,65.69
3,34,27,1,48.57
10,20,20,1,742.48
1,19,19,1,133.96
4,37,30,1,71.25
6,49,32,1,112.94
1,43,42,1,180.75
1,14,12,1,22.99
5,46,38,1,222.36
2,43,30,1,74.57
5,39,31,1,108.3
1,19,16,1,22.59
2,27,21,1,35.78
5,39,29,1,133.19
1,34,30,1,25.99
9,90,72,8,127.31
2,15,15,1,113.98
1,14,14,1,27.99
1,16,14,1,15.59
3,55,41,1,15.47
2,25,23,1,65.38
6,72,57,1,1688.72
2,45,38,1,124.38
2,29,26,2,32.18
14,19,17,1,516.04
2,14,12,1,109.78
2,37,30,1,19.98
1,18,14,1,22.19
5,16,16,1,159.15
1,20,19,1,23.99
1,24,22,1,26.99
4,44,34,1,20.46
1,22,17,1,8.0
5,69,51,1,101.5
1,16,14,1,18.59
1,12,11,1,34.0
4,27,25,1,91.54
4,71,52,1,41.77
8,74,56,1,259.7
6,3,3,1,104.33
4,30,22,1,44.76
1,8,7,1,42.98
1,21,18,1,14.99
1,15,13,1,55.99
1,28,25,1,18.59
2,19,15,1,33.98
1,51,42,1,25.99
10,108,78,1,1510.39
1,18,18,1,19.99
1,27,21,1,26.99
1,18,14,1,45.79
1,15,13,1,15.19
1,16,14,1,15.99
1,19,18,1,23.19
9,89,66,1,225.72
2,34,28,1,13.78
2,80,60,1,123.98
4,65,43,1,100.13
3,43,37,2,110.75
2,58,45,1,22.38
5,57,42,1,53.57
6,63,47,1,141.32
2,34,30,2,25.98
3,24,22,1,26.97
16,16,14,1,1005.5
1,49,33,1,44.99
6,77,33,1,100.14
5,64,50,2,289.75
4,41,32,1,39.76
14,106,79,1,467.75
3,34,26,1,27.48
16,125,84,1,1563.18
1,14,13,1,85.39
1,23,22,1,27.99
4,52,38,1,78.96
2,38,30,1,30.18
1,17,14,1,19.99
1,14,12,1,61.0
1,24,20,1,68.99
1,28,25,1,23.98
1,42,35,1,91.39
1,13,13,1,27.99
19,148,105,5,730.65
3,56,46,1,61.15
8,69,49,1,150.92
2,68,52,1,29.35
1,26,22,1,36.16
3,52,38,1,33.56
4,16,14,1,78.16
11,55,40,1,78.92
2,21,18,1,27.98
2,27,22,1,36.98
6,37,27,1,103.94
3,36,28,1,64.29
3,48,38,1,47.97
1,24,21,1,63.99
3,23,17,1,93.16
1,16,14,1,24.19
2,31,24,1,57.17
2,16,14,1,168.18
1,19,16,1,38.39
1,13,12,1,14.59
3,49,39,1,104.77
2,31,27,1,23.98
4,42,35,1,111.6
5,132,94,1,80.95
1,16,14,1,11.39
2,21,18,1,62.97
2,12,10,1,11.98
3,47,38,1,55.37
1,14,13,1,26.59
4,42,33,1,116.96
1,16,14,1,77.99
3,49,34,1,52.97
3,42,28,1,50.36
3,45,43,1,35.48
4,51,38,1,144.96
4,110,83,1,57.75
2,20,16,1,30.98
2,23,20,1,33.38
2,50,36,1,36.58
8,56,40,1,103.71
4,48,37,1,27.47
3,25,20,1,32.17
2,19,15,1,45.98
1,15,12,1,17.19
5,90,60,1,230.75
1,17,16,1,25.99
4,50,42,2,47.96
4,51,39,1,90.77
1,21,20,1,27.19
1,11,9,1,53.79
1,26,21,1,124.99
5,10,10,1,58.35
1,12,10,1,91.99
1,13,10,1,26.99
5,57,42,1,53.75
2,34,27,1,15.96
2,65,48,1,142.37
4,35,30,1,63.95
2,21,18,1,32.38
3,29,22,1,173.57
1,18,18,1,46.56
2,22,18,1,31.38
5,37,32,1,308.54
1,63,52,1,24.99
1,18,15,1,100.99
1,24,22,1,37.94
3,43,37,3,49.57
10,86,60,1,207.68
1,42,31,1,27.99
1,13,11,1,38.39
9,28,22,1,1140.79
2,32,24,1,109.78
1,19,19,1,64.99
2,30,23,1,41.78
4,37,31,1,68.96
1,38,29,1,26.99
1,26,21,1,56.99
1,17,16,1,293.07
2,22,18,1,36.18
1,15,13,1,10.79
2,41,35,1,46.9
4,27,22,1,46.36
1,20,17,1,20.19
1,14,12,1,63.99
1,17,15,1,30.99
5,13,13,1,77.74
18,85,59,1,445.81
1,18,18,1,53.99
1,34,27,1,34.39
2,39,32,1,101.92
1,13,10,1,124.8
2,18,14,1,67.96
1,37,30,1,17.99
1,36,27,1,19.59
1,18,16,1,32.99
3,11,11,1,48.77
1,56,42,1,28.99
2,33,29,1,33.78
3,50,35,1,170.56
4,34,30,1,72.96
1,15,13,1,21.73
11,106,83,1,4013.08
4,38,28,1,44.77
2,22,18,1,32.18
1,16,13,1,93.99
3,56,45,1,45.57
1,21,21,1,48.99
1,37,31,1,21.59
6,83,56,1,91.33
1,15,14,1,68.99
1,17,14,1,60.99
2,37,30,1,49.98
2,31,27,1,56.97
2,21,18,1,47.98
1,50,38,1,18.39
2,14,14,1,31.78
1,12,12,1,42.99
9,54,38,1,1172.15
1,11,11,1,19.98
1,31,27,1,61.99
7,29,23,1,143.72
3,50,42,1,43.37
4,45,38,2,159.36
6,38,27,1,106.73
1,18,14,1,88.99
4,73,63,1,62.96
1,21,16,1,63.99
1,23,20,1,24.99
2,20,18,1,50.98
1,21,19,1,27.99
1,19,17,1,23.99
2,47,39,1,15.98
3,25,22,1,93.97
2,38,32,1,23.18
3,91,68,1,58.37
2,25,19,1,111.78
2,27,22,1,50.98
5,26,24,1,72.94
2,10,10,1,99.98
4,32,24,1,15.47
5,38,30,1,175.54
2,53,37,1,33.78
2,29,24,1,32.38
7,45,36,1,259.3
5,48,36,1,54.9
2,41,29,1,33.78
1,28,24,1,28.99
2,17,16,1,19.98
1,39,30,1,24.99
4,53,45,1,53.76
1,24,18,1,28.9
2,26,21,1,117.98
9,84,68,2,1691.7
1,20,17,1,16.19
1,15,13,1,23.19
3,19,17,1,40.0
4,45,35,1,98.93
2,14,14,1,75.58
1,31,25,1,3.99
6,49,37,1,177.73
1,15,13,1,24.19
7,43,34,1,659.74
3,40,35,1,57.77
1,30,24,1,30.99
1,25,22,1,27.99
2,27,23,1,66.59
1,30,28,1,18.99
2,20,16,1,12.98
2,29,23,1,32.78
1,24,22,1,3.2
4,38,29,1,205.96
3,15,13,1,12.97
1,8,8,1,12.98
1,16,16,1,20.98
3,33,27,1,25.91
1,13,13,1,10.99
5,43,30,1,80.75
1,15,15,1,9.99
3,42,33,1,58.48
1,15,13,1,27.99
1,14,12,1,23.99
3,28,21,1,99.6
1,14,14,1,8.99
4,48,38,1,74.33
1,18,16,1,15.99
15,102,65,1,731.16
1,19,19,1,10.98
1,17,14,1,25.99
3,27,22,1,148.97
1,16,14,1,47.99
2,26,22,1,52.99
2,37,28,1,35.78
1,27,21,1,68.99
2,27,23,1,36.98
2,21,18,1,71.98
5,51,43,1,22.43
7,52,43,1,806.47
3,49,43,2,60.77
5,45,35,1,15.96
1,14,14,1,9.98
1,21,19,1,57.99
3,9,9,1,126.97
1,24,21,1,96.99
14,103,77,1,127.72
5,38,28,1,65.94
12,75,48,1,130.7
1,55,43,1,22.99
2,39,27,1,91.37
2,18,18,1,30.97
4,51,38,1,80.96
5,47,38,1,56.96
6,61,52,1,52.89
9,67,51,1,79.4
3,43,38,1,45.96
1,15,15,1,64.99
3,45,37,2,53.57
7,46,39,1,80.45
4,15,15,1,19.96
2,14,12,1,35.58
2,29,25,1,47.98
2,20,16,1,41.98
1,23,23,1,23.99
1,17,15,1,87.99
7,66,48,1,126.32
1,71,56,1,45.79
1,11,11,1,11.97
1,10,10,1,60.99
2,28,23,1,30.98
2,18,16,1,52.98
1,13,11,1,24.99
1,20,19,1,61.99
1,37,31,1,25.99
1,23,21,1,27.99
2,28,26,1,29.98
6,25,24,1,116.93
2,28,20,1,55.17
1,18,17,1,53.79
2,28,20,1,59.98
3,55,41,1,37.97
3,69,55,1,116.17
2,37,28,1,32.09
1,12,10,1,13.95
1,34,28,1,29.99
3,44,37,1,60.7
3,66,52,1,88.77
1,13,13,1,18.99
1,23,20,1,47.79
3,82,69,1,29.98
2,26,20,1,37.98
1,22,21,1,45.79
9,62,49,2,1098.69
6,39,31,1,99.94
1,14,14,1,25.99
2,30,25,1,11.98
3,28,26,1,53.37
7,94,69,2,119.71
2,27,22,1,125.98
1,37,25,1,67.99
2,12,12,1,14.96
2,40,32,1,26.98
4,58,42,1,92.96
4,57,45,1,231.95
12,52,36,1,110.47
5,43,33,1,220.55
1,19,17,1,83.99
3,43,38,1,130.37
6,44,36,1,146.54
10,68,48,1,262.05
2,15,14,1,46.98
5,15,15,1,179.75
1,87,70,1,40.95
1,15,15,1,22.99
1,31,30,1,35.99
1,59,50,1,55.99
1,46,33,1,36.39
5,41,33,1,51.96
1,15,12,1,19.99
2,62,41,1,26.98
1,14,13,1,11.99
2,18,18,1,97.58
13,126,91,2,154.04
6,65,45,2,161.7
2,28,23,1,28.98
1,40,28,1,80.99
4,56,41,1,62.16
1,22,20,1,47.56
2,35,28,1,25.58
7,54,41,1,58.52
2,32,26,1,77.95
4,145,108,1,95.47
2,29,26,1,11.98
3,29,23,1,9.4
4,29,26,1,81.96
1,17,16,1,30.99
1,14,12,1,56.99
1,19,18,1,23.99
2,32,23,1,35.98
16,80,59,1,207.59
2,94,68,1,34.98
26,16,16,1,2545.48
1,15,13,1,51.79
2,19,15,1,46.98
1,20,18,1,15.39
4,25,19,1,32.57
1,38,30,1,21.19
4,52,47,1,86.95
2,64,52,1,165.38
1,16,14,1,11.19
3,30,23,1,39.96
5,51,41,1,167.55
2,35,30,1,23.79
1,13,10,1,17.99
1,16,14,1,22.59
1,27,25,1,28.78
9,54,35,1,181.47
1,30,27,1,24.99
1,12,11,1,14.97
2,19,17,1,79.98
8,64,50,2,82.52
1,21,19,1,41.99
1,19,15,1,17.99
2,34,26,1,62.78
2,46,38,1,40.18
1,14,14,1,32.39
3,54,45,1,52.76
3,20,16,1,51.57
3,31,29,1,36.77
4,31,28,1,60.54
9,142,110,2,162.3
5,67,50,1,254.72
1,15,13,1,28.99
5,90,63,1,94.94
2,20,18,1,31.38
3,10,10,1,62.16
1,29,25,1,39.99
2,24,20,1,195.98
1,20,18,1,49.79
1,11,11,1,19.96
7,37,25,1,159.7
2,23,17,1,61.92
5,51,37,1,95.09
4,32,22,1,40.17
3,96,64,1,106.57
9,62,48,1,213.89
1,25,24,1,16.95
3,22,18,1,29.97
2,59,40,1,41.18
2,39,26,1,33.78
6,45,31,1,234.94
3,47,37,1,47.21
1,20,16,1,45.99
2,25,20,1,88.98
1,12,10,1,26.39
1,32,22,1,34.99
2,20,18,1,84.95
1,10,10,1,18.99
3,29,25,1,27.97
2,21,19,1,38.18
3,29,26,1,44.97
8,70,55,1,50.43
9,5,5,1,123.94
1,9,9,1,36.99
1,32,26,1,25.99
1,39,28,1,44.59
3,37,34,1,62.96
7,43,31,1,236.12
1,24,20,1,22.19
1,16,15,1,23.99
2,42,32,1,115.98
2,37,31,1,117.78
1,22,17,1,26.99
3,27,21,1,38.97
1,21,21,1,29.99
1,14,12,1,16.98
4,46,36,1,683.82
2,48,43,1,13.78
1,11,11,1,9.96
1,24,18,1,33.99
4,36,29,1,46.76
3,35,30,1,90.97
1,15,13,1,47.79
4,37,30,1,65.15
1,17,15,1,7.79
7,9,9,1,1244.05
3,30,23,1,57.97
2,21,17,1,79.78
2,50,38,1,203.56
3,34,26,1,139.35
4,40,31,1,47.47
1,29,20,1,48.79
1,26,20,1,63.99
3,28,22,1,142.97
1,29,18,1,48.79
4,41,33,2,69.56
4,5,5,1,45.97
1,23,21,1,15.59
1,19,18,1,51.79
1,23,22,1,49.8
7,66,48,1,86.13
1,23,23,1,19.59
2,36,29,1,42.58
1,21,19,1,31.99
3,52,39,1,378.92
3,17,15,1,31.97
4,49,42,1,81.36
1,20,18,1,7.59
1,18,18,1,63.97
4,66,53,1,282.97
2,36,26,1,147.18
2,22,18,1,14.58
13,101,68,1,754.3
4,35,26,1,14.2
1,33,31,1,1688.79
1,51,43,1,20.99
2,14,12,1,32.78
8,64,52,1,114.49
5,38,36,1,50.94
1,14,13,1,22.59
1,15,14,1,56.99
1,26,22,1,45.79
6,14,11,1,108.14
1,17,17,1,17.99
1,77,57,1,97.99
1,40,38,1,9.18
17,33,25,1,681.74
5,72,58,1,164.15
4,33,26,1,45.47
2,38,34,1,76.42
2,35,30,1,44.38
5,40,32,1,167.15
1,18,16,1,20.59
1,19,17,1,52.79
2,15,13,1,92.98
3,43,35,1,114.17
16,128,79,1,176.6
7,83,62,1,121.52
3,26,20,1,57.55
2,23,19,1,25.97
3,30,24,1,45.37
3,22,20,1,45.97
3,32,26,1,120.97
3,34,22,1,26.17
4,48,39,1,32.97
2,17,14,1,91.8
1,17,15,1,25.58
1,15,15,1,46.79
3,91,66,1,337.1
1,97,67,1,351.0
5,47,36,1,82.95
1,22,21,1,4.99
3,29,23,1,27.56
3,28,21,1,54.97
1,16,14,1,65.99
1,32,26,1,8.99
2,30,26,1,158.98
1,10,9,1,14.99
6,130,85,1,156.52
3,43,33,1,39.74
2,9,9,1,80.18
6,84,61,2,125.94
1,11,9,1,51.98
1,26,22,1,117.89
4,37,28,1,121.94
2,46,42,1,17.19
1,10,10,1,27.99
5,32,27,1,158.13
1,23,21,1,18.19
9,49,33,1,1529.0
2,44,37,1,142.16
1,20,18,1,19.19
2,25,19,1,38.98
2,22,17,1,35.38
1,67,52,1,63.99
2,31,25,1,35.78
8,68,50,1,71.75
5,35,30,1,15.18
3,47,35,1,40.94
2,26,22,1,122.14
4,29,21,1,115.96
4,32,22,1,134.56
1,16,15,1,42.98
1,23,19,1,16.59
4,36,30,1,67.46
2,27,23,1,29.98
3,34,29,1,69.97
1,33,29,1,39.39
1,26,23,1,82.19
3,63,47,1,55.97
1,15,13,1,122.99
1,59,50,1,13.99
2,18,14,1,26.58
3,60,48,1,45.57
2,28,23,1,25.98
3,28,22,1,32.57
3,24,20,1,22.98
1,19,15,1,31.39
1,61,48,1,11.9
1,16,16,1,49.79
2,39,33,1,28.38
1,15,15,1,53.79
1,8,8,1,50.79
1,17,14,1,19.99
1,19,15,1,24.99
1,28,23,1,9.5
1,15,13,1,48.99
10,142,99,1,498.5
1,38,29,1,51.79
9,76,53,1,173.72
1,33,28,1,52.0
1,23,17,1,75.39
2,31,29,1,20.98
8,57,48,1,174.91
1,20,15,1,97.99
1,23,20,1,28.99
1,25,19,1,28.99
5,57,47,1,88.94
1,17,15,1,20.99
1,15,15,1,47.79
1,13,11,1,29.99
2,9,9,1,11.98
1,19,17,1,13.99
2,9,9,1,107.0
1,8,8,1,59.99
2,12,12,1,155.98
2,46,39,1,40.98
1,18,18,1,33.99
5,37,27,1,241.95
1,23,20,1,52.99
2,24,19,1,39.98
3,29,24,2,60.97
6,109,80,1,25.45
1,25,22,1,62.99
1,12,12,1,22.99
6,31,25,1,104.13
1,15,13,1,66.99
4,52,43,1,21.0
1,13,12,1,23.99
1,18,15,1,21.99
2,13,11,1,33.18
4,83,63,1,103.15
2,24,18,1,36.98
2,79,55,1,44.98
2,39,32,1,136.37
2,19,19,1,61.97
3,44,19,1,99.97
1,14,14,1,20.99
2,43,32,1,95.58
2,48,37,1,41.58
3,41,33,1,53.37
4,37,33,1,118.96
6,84,60,1,179.91
2,54,47,1,58.14
2,23,18,1,96.58
2,22,22,1,69.96
1,14,12,1,50.79
3,27,22,1,119.17
2,33,28,1,90.38
1,47,38,1,35.98
3,41,30,1,178.57
1,34,33,1,21.99
1,22,10,1,46.99
3,49,42,1,33.97
1,13,13,1,24.99
1,46,34,1,25.99
2,25,23,1,62.38
1,24,21,1,200.6
1,14,12,1,27.37
2,27,24,1,14.98
4,85,70,1,62.63
1,32,23,1,24.99
15,61,49,1,359.16
1,17,15,1,105.98
1,14,12,1,63.99
1,15,13,1,45.79
3,45,43,1,105.85
1,11,11,1,16.99
3,30,24,1,50.57
2,28,20,1,74.58
1,17,15,1,26.99
1,76,59,1,102.75
4,69,56,1,60.94
3,26,23,1,202.97
5,40,31,1,243.75
10,63,45,1,114.9
4,39,31,1,56.36
2,20,16,1,196.98
1,15,13,1,12.99
3,28,22,1,32.97
1,16,14,1,140.95
9,78,56,1,768.8
9,96,68,1,1020.06
1,8,8,1,34.99
1,31,14,1,81.99
1,11,9,1,20.59
1,18,16,1,67.99
6,48,33,1,136.93
1,15,15,1,14.39
2,59,47,1,11.5
1,23,20,1,63.99
2,14,12,1,182.97
